% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {1-0, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9} 

@DATA 
153.90367730524537,59.70644914337003,56.14755682268156,8484.145448591911,10836.88442348165,11438.454725939431,-85.0191882441105,-111.14468981333228,-113.41846551727598,110.76679679188429,116.59284316007349,118.38533682488759,0.05605028563377909,0.057902034187315744,0.05789279533318464,5.920406440253034,6.156959627240164,6.165230881833434,1-0
145.5939913675602,56.50242314099652,53.21258329547175,9768.597329473632,9943.062312676308,10430.585097958836,-83.16753805408746,-107.27700176081842,-109.06296300665485,112.48877333687285,112.92463179856769,114.25154483633527,0.08553581856931756,0.08696516165825874,0.08691335533697819,5.55552571681649,5.801745569558575,5.821764110066254,1-0
146.45988394192028,54.588014089146796,51.5910751843499,8310.859089342379,9869.173907923294,10327.481342534256,-82.22727339886144,-105.5601402982113,-107.23383372249162,107.65870324440932,110.74135223920699,111.93713556030288,0.06504750225865821,0.06791039384192962,0.06796583930976982,6.171129065992384,5.767123246294741,5.7610709708887375,1-0
149.95975562844185,59.14551951733074,56.22736475542598,8545.772974465073,9884.409600929283,10336.458341123946,-84.01557945663639,-106.38506793339081,-108.01974083455218,109.72553737447555,112.10853967564162,113.25043317382986,0.06308731616015864,0.06644484925128996,0.06661028447372103,6.1011253171891004,5.784151025435333,5.780633200850527,1-0
138.4593893582333,43.98521850167026,40.86966857064678,8548.564799112777,10249.159445248259,10797.862901169121,-77.31380898543712,-106.1298660558375,-108.35629769304902,106.1837699733006,109.96741013426048,111.78749383537563,0.0787469868234375,0.08190469393600447,0.08200097137849498,6.0536633184712185,5.679057895482506,5.690163037925117,1-0
143.09983792980546,44.477932226414076,41.12298505053766,7513.106151314363,11062.59266199107,11716.958557926971,-78.33440615246671,-109.92609270957367,-112.66191991958354,103.77128098185177,113.60632889647127,116.02101661838762,0.05734853416851397,0.059544209035704114,0.05962537677370307,6.3634429595115,6.0107122624968685,6.034557457836292,1-0
148.66227397573815,54.85623712520027,51.84255550469215,8586.222751608622,10438.799238205516,10942.323465684243,-82.63348553259603,-108.65215393180176,-110.57535984319964,109.39979379234694,113.78869840332084,115.29115063745843,0.06368827116189972,0.06556557049288303,0.06561055937368711,6.0983002163735645,5.9590590133262165,5.970652418192434,1-0
154.5796086744779,55.8378491420059,52.676666571174835,7621.94625506306,10992.679854374306,11541.315418032174,-84.83842009879737,-110.21758900609669,-112.2382403647229,107.90097993831537,114.98772831140083,116.50727772252932,0.04832650538293714,0.05323808335219585,0.05339099953322967,6.3232636918035885,5.817293319852541,5.805135762896034,1-0
142.19781701997397,53.43124856508763,50.03482054029234,9168.293835067949,9712.666431478609,10218.876459318379,-79.19733052838869,-105.43825512958779,-107.3482612910754,109.51428929345026,110.6105414010764,112.05948689338834,0.08004582895936575,0.08201799615865733,0.0820200503736639,5.829614765222307,5.838449039939991,5.848514202842161,1-0
147.1926429222297,54.323080503942,50.830390040014265,8273.525019763016,10116.917669397488,10685.69904354453,-81.94894309406047,-106.53150298691443,-108.66784035015552,107.91923761718843,111.44751183653587,113.02838752660426,0.06256250058065115,0.06720960223250569,0.06729256912081921,6.085973231294676,5.733931889223238,5.732073386431358,1-0
143.66134342460282,58.92600547422148,56.0736779560309,9019.842496875988,8978.22193518931,9362.477829777383,-81.30760300302637,-102.55788236317264,-103.9115591236977,109.33735172455967,108.68515664458111,109.58406565557351,0.0781302994360896,0.08040171106547853,0.08032625762409526,5.951515035414832,5.725191618190187,5.741252040462483,1-0
153.03017969422558,66.70689899419182,64.22316845925006,7770.86820881218,9204.786056748237,9554.607974033137,-84.2223238928341,-103.89395856905,-105.1351862852408,107.8709055248087,110.53052742963968,111.34795255732635,0.05117474090460228,0.0539072139957093,0.05404134085714479,6.284190951025013,5.985369834988695,5.979007535445575,1-0
150.12713240805942,50.03545873747814,46.546884583058855,7203.081780469022,11183.065377654288,11828.870283154576,-82.36882102464108,-110.33177396975651,-112.8398155963855,104.87638283040899,114.29661419719488,116.32334005512223,0.048972650864214144,0.053295796707896095,0.05340843260168044,6.369122096775784,5.857899074828828,5.856193056901127,1-0
145.74375745113696,49.54526463157204,46.23924028481117,7815.437298339294,10614.53106968673,11195.020776707228,-81.00703656181614,-108.37551280673792,-110.67205313758326,105.60722659101336,112.72469490487616,114.60135018422368,0.05959500656955176,0.0617798679138213,0.061902847669086505,6.275749918472785,5.939031822673238,5.940621596316877,1-0
145.76101775677304,53.05550693350448,49.90213353560107,8099.648602521854,10076.932914494593,10594.693572878497,-81.18106957775646,-106.25706516565829,-108.24205724818188,106.90295914336801,111.05077879158584,112.5548905574543,0.06292549888158239,0.06591472332762702,0.065999988657408,6.202229340464029,5.841608904003968,5.84170168338123,1-0
148.9625884053482,50.78301068607713,47.45446285684787,7478.374920638695,10902.036131726669,11506.185174256427,-81.5260777943665,-109.43499809643609,-111.79533276419804,105.4779128818839,113.64986441297661,115.55295625052382,0.051638915584780426,0.05502945475800364,0.055153191671363636,6.389221483495127,5.917477157708416,5.921303197071654,1-0
142.90553074735627,60.18351217453124,57.090725806451616,9268.96063367012,8847.70283781572,9241.729994981983,-80.489555452187,-102.29541099871774,-103.67574146792036,110.07736643709359,108.56357952305738,109.47904894926984,0.08157100398492428,0.08375648796028089,0.08375529572585357,5.736473475329762,5.785811442924168,5.793347851606443,1-0
152.10131815749793,62.60599980543801,58.98146797023202,8610.876134753616,9938.945337840652,10467.980373573868,-85.22835640476849,-107.37085817414092,-109.24360978627035,110.63811048549424,113.45645762343773,114.76834259023384,0.061198547428026155,0.06317792128599675,0.06332361099615803,6.0317494704417145,6.0043275807326415,5.990651234638493,1-0
152.61339235412476,58.65327431254192,54.842596914822266,8390.715285701739,10452.413347726919,11062.64949475701,-85.16782168692752,-108.87434869292012,-111.0728616677769,110.07437905096563,114.35212606277962,115.95338389785634,0.05825188093821141,0.061117521191535504,0.06119107279311906,6.028798550659861,5.930077812323058,5.925460250386571,1-0
151.24087189172175,56.72950672242457,52.7371565717883,7960.521817953505,10473.378995019435,11125.254626493363,-83.7466445881977,-108.54816202495782,-110.96103115875826,108.17775609546497,113.6511169323232,115.47046402970825,0.05511715270586852,0.05809061867340138,0.05815867521766315,6.212797966968365,5.93489627218961,5.933004887158716,1-0
159.45467047063894,59.63275076455738,55.54344122657581,7809.401534038773,11362.530771551783,12104.327081557065,-86.96959504656083,-112.43474123711808,-115.15136874622915,110.21735818612123,117.5617936847718,119.62373412722111,0.0457348617419304,0.05060330908046477,0.05093020355271283,6.16824899031473,5.886356149080246,5.873444616068217,1-0
154.9955458719324,57.23848630749228,53.65990167398017,7847.701827828,10976.212412693054,11610.156952771866,-84.32194263509606,-110.54244662048514,-112.9134086841484,108.74500269843716,115.46073406045856,117.27389472022297,0.04855211936673063,0.053074370386987244,0.0534959325857824,6.206082314400466,5.882128190342707,5.861835845042511,1-0
143.54893236989525,52.60947741603746,49.522519011664095,8650.514228986784,9712.394645134118,10189.823907101993,-81.70136422740292,-104.8464887886034,-106.64000140367659,107.972408333448,110.01255296961314,111.33578489609934,0.07453932615611415,0.07726992474949038,0.0770944587608996,6.057468102111634,5.692089406981622,5.718785236248387,1-0
153.975899307646,55.592138270118404,52.359691701786076,7453.701838630243,10958.193055095444,11528.354519172566,-83.75653662682747,-110.10694959797542,-112.2519950228098,107.00381170667389,114.83291726579756,116.48849050821858,0.046455518429212986,0.05022847450893292,0.05038016597610633,6.3912654939673335,5.9465486894055335,5.943472544767842,1-0
161.37427707531612,63.509791094007696,60.0136943375481,8244.620713824743,11357.411269840992,11963.182273287108,-88.42987127164055,-113.62639800399799,-115.8096286905396,112.30156070986246,119.42447618284986,121.08837730146936,0.04717743768740024,0.04937243780980255,0.049390993063566736,5.95274535768994,6.1660467185214545,6.1735845266701315,1-0
147.6670297007238,55.53314954734191,52.12419735438931,8000.463688892558,9961.238156650441,10512.463771042576,-81.30099436185148,-105.89273528525644,-107.97349540146278,107.14233701636516,110.95100426757418,112.48576547045762,0.057898389632995435,0.06169805505830064,0.0618610277828543,6.1546112791707515,5.839582170733298,5.8319577722061515,1-0
153.37622636314117,54.494807223795185,50.81265301480315,7896.963715942717,11112.451195893196,11761.816201743783,-85.63174736937803,-111.00789064288676,-113.42623394931411,108.53335508827041,115.84173727140465,117.7220899210186,0.053824638470749316,0.056920446181199756,0.05706073342746838,6.223583262494302,5.906379813659797,5.908039339293044,1-0
151.5825597634108,54.95979979110678,51.4106277358557,7638.098625087975,10741.558016868179,11359.534896038764,-83.2051668208714,-109.16088345629329,-111.51188034562435,107.01355080647127,113.82670036712699,115.64255744891148,0.050978919174636095,0.055372272058455206,0.05557700109027355,6.289860282929987,5.892229058929307,5.881581595000347,1-0
151.5042127521145,58.72614400346996,55.96167859466493,8357.020205630984,10281.40336068497,10731.567153675705,-85.10668661942516,-108.25790167120604,-109.94823052486197,109.61083137709532,113.81522357062826,115.0858859556859,0.060170502634808144,0.06235451906422001,0.06221586646121376,6.143560654981679,5.925858447787644,5.948313810062989,1-0
142.97645834590094,52.237894874424406,49.35614606583419,8796.425161132365,9857.229159716946,10313.616254993425,-80.4231258371462,-105.6465996009019,-107.40239174431993,108.41391318130525,110.61501377573404,111.95503589189832,0.07567197267109523,0.07779663433352595,0.07774732185861588,6.046824807272523,5.793850277946402,5.808309079583017,1-0
147.1757988269734,56.14051493178033,53.39582923877401,7790.651012173377,9680.360303287493,10101.674898537887,-81.93624748739057,-104.61533467921262,-106.17118034150643,106.13307050336556,109.90153777851096,111.00449397861016,0.05822108025478933,0.06146303556373284,0.06161052505971991,6.2734460727248065,5.8147760256410725,5.806400792388415,1-0
151.36072179964395,56.408183632734534,53.514317311323296,7174.508553789537,10329.298275643725,10821.144595537253,-82.15114975332588,-107.24451491386705,-109.12106666064062,105.0703261600274,112.08128923915754,113.4945271188591,0.04634654681952221,0.05051364056360696,0.05095084357470089,6.44810266722489,5.899099647495192,5.872508476661502,1-0
144.62491203377903,52.94959601678369,50.00082013619552,7812.14728264171,9713.957318175968,10174.412014662628,-81.48425184142666,-104.2832523975961,-106.00994138188918,105.29930574341911,109.15101125492254,110.39425564271424,0.06281798113994616,0.06674335577528503,0.0668910965136394,6.199191428880665,5.680020923607412,5.668018501111764,1-0
149.353329094191,59.39654270594027,56.718150024614374,7874.079129679684,9566.655218821008,9957.130415863847,-84.23717219865584,-104.62222272682254,-106.00641424576551,107.06619680854799,110.42253351308912,111.35551618234855,0.05874206748165589,0.061437189613055276,0.061581670880884294,6.202343649793109,5.798928754203452,5.785185049602752,1-0
138.25667973433306,58.94073400955335,57.04995527813196,8415.454083341856,8111.79261444674,8341.669694996537,-78.04629942268987,-97.95350332063778,-98.75946956092733,105.65122103601178,104.09575335414233,104.59094358470765,0.07900583702327309,0.08156191269046985,0.08164988060304312,6.022482660880516,5.693013446350078,5.687637654169837,1-0
147.58357212679795,59.59278313084765,56.81705348415026,8642.354352095179,9484.609301843304,9890.025216704953,-83.16032655726757,-104.9088708777879,-106.3990812299849,109.34298546065915,110.94875748954502,112.01760854826395,0.0676764510304141,0.07023765248000277,0.0701868056622005,5.99210910700415,5.8528857592040735,5.868698501633576,1-0
143.71189419618247,59.53007254089636,56.90304409766002,9275.60463251601,9113.115103271688,9462.52002292736,-79.61859089775798,-103.42819322557426,-104.68006524511529,110.26822182587843,109.42568284674405,110.2874168949678,0.07768638541861465,0.07957296632635034,0.07958938793232967,5.770834205910035,5.8652360039421065,5.87151141303288,1-0
146.29332033426184,58.387052924791085,55.99430640668524,7700.289734770875,9188.383789207546,9538.449889452026,-82.0697038428536,-102.48204070912861,-103.76275845652134,105.55771073243368,108.1143838223646,108.97427555852342,0.05932196184076773,0.06402212791645007,0.06435353999425822,6.25298515083928,5.664125648684715,5.6430336147868765,1-0
150.54912421623047,59.24007624893599,56.1531872295021,8860.861282858197,10206.7259967214,10681.385131074714,-83.82334995836682,-108.39931483503761,-110.13013020078091,110.9477351150585,114.1182183970133,115.405286780257,0.06423400311100434,0.06641333013242068,0.06642579435228817,5.919046618110632,5.949256181949279,5.95711220836212,1-0
120.10200201137609,44.98002060235421,43.1056827481749,9413.088043094887,7307.248797461164,7514.5687684055265,-61.11708770684468,-91.87759878845098,-92.67689149601705,104.45277082209344,96.49733910219959,97.029985588236,0.1355169233732264,0.1374947919281166,0.13749333256499552,5.545105804648114,5.22999615013168,5.236895251312177,1-0
150.9967135270228,57.63509528272415,54.612002499218995,8003.893859860721,10214.88729052041,10702.547769784745,-83.9992622910411,-107.46507681744352,-109.26450238509737,108.05770493456906,112.82630738193195,114.14119321319164,0.0558845883544866,0.0587399369983666,0.05891358360852752,6.225394627873115,5.9251051704708315,5.918887860131059,1-0
149.0130229628149,57.88607027554166,54.93776840932081,8612.312587447805,9964.313798259363,10424.736976091468,-83.08859970297284,-106.7738271199644,-108.47754816742047,109.65020996260405,112.38179893472768,113.62936916192118,0.0637157317214363,0.06627041387787996,0.06632322536580158,6.0254242410859575,5.8969026894780265,5.905870494189861,1-0
156.95269461077845,55.60615031619005,52.27208573507191,6961.204830302857,11458.269586701166,12087.360035546557,-84.79722680300979,-112.01242875617508,-114.41893946606804,106.26239516111369,116.43149420585182,118.35250955951219,0.04143133532170279,0.046267670883915146,0.0463243698321535,6.414936026920651,5.892175073032415,5.895413814439184,1-0
145.92579686209743,53.32936966694192,50.50781172584641,8456.808581425223,10122.884312313477,10579.910761205532,-81.36031866139716,-106.83960784498676,-108.57213850950718,108.02467229642565,111.80972371205132,113.12173299668831,0.06611037947784056,0.06854564301045347,0.06849151436176723,6.1858623826939905,5.860618756874439,5.869600222394912,1-0
143.071724745516,52.233488465626706,48.711765156520826,9117.039077839161,9802.495064120383,10348.831561530695,-81.38376388729965,-105.32725192019109,-107.35045781618128,109.45647861785585,110.41792943175112,111.88655727389785,0.08094685415059079,0.08399675072063924,0.08398230340068132,5.863336262414703,5.657159821169677,5.671561158074786,1-0
144.7132939561379,52.25343573358347,48.57950431634642,8614.119966841761,10051.985339049324,10627.286450842566,-81.01484279141374,-106.14430759110614,-108.27218716418952,108.42523829069222,110.9312899591013,112.48594308181544,0.07012465792525713,0.07404877701534186,0.07452083330891177,5.928679443765823,5.718005140273882,5.682296867613302,1-0
155.12209825797612,61.40020551967117,58.06357897827363,8389.544164237443,10511.928717645884,11034.057059841089,-86.15357415089862,-109.70445233322684,-111.55622323119006,110.75346616503593,115.58639925425308,116.93474215097136,0.05520520374566116,0.057078575797851486,0.05716353849651681,6.067927534627169,6.067563029548168,6.066501480788429,1-0
160.78905454732404,59.05175055267081,55.14131921237983,7117.8912533862995,11604.411650072698,12322.512221682447,-86.13755348314041,-112.99955082414601,-115.63260836672889,108.05626698678068,117.7763561064281,119.80032390708814,0.03936946390384589,0.044948853456299405,0.045488794418245555,6.326202474359179,5.903909709023392,5.869829246521633,1-0
140.8008876293573,50.746238425925924,47.52920326116558,8316.24702110043,9573.876925612156,10066.237115680551,-79.48214462849687,-103.74860499036518,-105.633494189631,105.98871413173084,108.49047136897234,109.89511496756919,0.0735903825342126,0.07616763860215713,0.07620456284231092,6.1120052841160675,5.744547490209552,5.746757381935126,1-0
151.2937106918239,63.18680915010853,59.686380586631046,8708.67732839016,9813.568626894483,10304.941333698156,-83.80760808192653,-106.83272125796263,-108.55764275313513,110.71611158246633,112.91868251429793,114.10796312059678,0.06087478435547579,0.06346838417695017,0.06369914737255276,5.830403726087396,6.048480832668256,6.024038751826394,1-0
153.52012400448982,66.58708108397028,63.04987439200385,8636.141850095866,9584.543313633676,10066.55280193596,-85.50536296511443,-106.33790859209451,-107.98370369658151,111.1477867248995,113.05195543983007,114.14447563443228,0.058652224171448226,0.06090558808001271,0.061000645005116066,5.917485456690301,6.055669501631722,6.043306676092286,1-0
143.41085895518708,60.51681511182686,57.553049972885475,9175.364956612284,8774.656807774192,9135.870981467342,-81.2501646794899,-101.95051196070256,-103.14550833369617,109.84062640081618,108.35823799218254,109.10114684818593,0.08086819662251189,0.08319287820486991,0.08334376921367073,5.866072429020937,5.702779745770038,5.694295212335044,1-0
145.5269654882155,60.30316498316498,57.16811026936027,8641.584912585502,9077.709928494985,9498.190124588273,-81.5619669134386,-102.85736316320873,-104.33512501507225,108.73529803224741,108.91106121613399,109.88100599296514,0.06963398997692975,0.07266012940502109,0.07285133250646195,5.947725039474559,5.788700439553779,5.773218161435143,1-0
140.24140325413038,51.31756441959646,47.88838565745619,9059.115133242794,9578.727992106167,10089.748094383702,-78.76636439412057,-104.22416329741742,-106.15478723384796,108.5545577202567,109.15534049166847,110.58925429896652,0.08355683573638716,0.08579912417786957,0.0859069184530821,5.817972070633861,5.750126056854767,5.747868345841807,1-0
154.38134289860523,58.44259631563469,55.049335396809326,7799.825578050491,10586.88323039897,11154.304702689084,-85.27987478586846,-108.88427050042655,-110.95880581638288,108.54122696314316,114.13477406550561,115.64905113582563,0.05090979816589295,0.05550706144504753,0.05576135980022205,6.205091320210568,5.813718241714881,5.800681975776351,1-0
158.33673043904832,57.60200515084621,54.161699779249446,7552.247331278663,11410.544819689747,12024.8166424663,-86.66744634515756,-112.27994113647436,-114.51597223216285,108.9114900317131,117.16503325454454,118.86009289090944,0.04541354270614442,0.050063230138631946,0.05049833314322306,6.33546554075969,5.839314562068491,5.8135745088878865,1-0
145.48763379341582,55.357058571122074,51.78040000953539,8685.58254869088,9977.12932043846,10524.44921404188,-80.33541737134095,-106.36502312433001,-108.39318576358126,108.89013815019351,111.405033475807,112.894704703548,0.06744389823609097,0.07027733677402892,0.07061197767182092,5.844478640401722,5.937067370510312,5.907696560701248,1-0
146.17914326511186,59.98139457401238,56.35292717753451,9538.184966227984,9424.223637002024,9909.86465324041,-82.6963029806323,-105.11735905199296,-106.7822898739447,111.91217344039856,111.26036360245672,112.37912589583257,0.08007955265290394,0.08226923715073232,0.08224545622186212,5.635446094864448,5.779531347932841,5.789060997346693,1-0
144.2010793308149,55.86034440465094,52.16968061619978,9150.539864400793,9592.087814768263,10110.58022065568,-81.1255546291126,-104.92122381697317,-106.75023139840079,110.0141560407087,110.38563979050502,111.64130623877261,0.07762097913943708,0.08013697312325324,0.08039378023396734,5.761807399251252,5.786290252766582,5.759767769113931,1-0
144.68015702987898,54.43980331380906,51.12939011327119,8978.845036202723,9952.881453279642,10458.600793194557,-80.76218242677129,-106.52281432153882,-108.43024230367881,109.58737328656113,111.72052669498122,113.1721604201585,0.07367004666501345,0.07556151970898672,0.07561018792877477,5.838745171938389,5.933562562898562,5.942023919515724,1-0
146.44969237827473,53.05385438846213,50.095321561753735,8047.516435234053,10131.26169618642,10608.006713288536,-81.56685001457366,-106.40367091531738,-108.1892453530412,106.77041000886314,111.18554666735251,112.50678942549983,0.06114794431834065,0.0646456253686057,0.0649028428632185,6.189931992474474,5.822234013350148,5.806714379934871,1-0
158.41066832623096,63.4196341926501,60.60769060377199,8208.410314441173,10842.904828007499,11312.94298356494,-87.68537993539009,-111.29115129358166,-112.99002706738099,111.33200699630824,117.13589439483745,118.38565113707236,0.050813019230270165,0.05317375422541961,0.053275950637431346,6.0484234027629915,6.081365771027606,6.079364197577602,1-0
143.5263772723138,54.40048258989913,51.70208212645962,8600.940403615792,9515.6063213462,9918.6152773849,-80.69453877829858,-103.90624620034731,-105.3784586910361,107.95460403929155,109.10008176928935,110.11687123186488,0.07222764686939379,0.07648623058974545,0.07679665760198186,5.9574697473806095,5.656912483164629,5.635870777118477,1-0
148.7411188985992,61.088570659436805,57.95347216213358,9673.655207596237,9840.080406056022,10284.776476791318,-84.02617354641949,-107.36958449637142,-108.93664468129298,113.07097690231184,113.49686597825836,114.6054817105661,0.0770578270490835,0.07935838759785209,0.0793610588512248,5.56346005961262,5.86461544537389,5.8754835510635965,1-0
144.04090789505153,53.89376958216737,50.64409844299347,8670.60688410811,9646.199999097858,10133.747689298078,-80.76608777884378,-104.42500526079357,-106.20904824036057,108.44445995009234,109.52637612429884,110.77365338899293,0.07215859635974331,0.07784747348037077,0.07835070017609681,5.919184206335076,5.54552634332775,5.513315824463535,1-0
