% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {1-0, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9} 

@DATA 
84.71536,3526.007172787487,-42.53398120375327,68.15119139088138,0.0832222985165882,5.877289560416894,1-0
89.1157,3310.040056429865,-44.12625546576945,68.14081718725363,0.06244189572487216,6.108493362635293,1-0
86.48436,2982.732266356197,-43.15028528709598,65.38050707845527,0.05988493502845824,6.08642041607437,1-0
84.70507,2806.1248476835385,-41.222638397073105,63.80649184873265,0.05678725850504726,6.098753901101461,1-0
89.19389,2660.4016424299975,-44.831558303128105,64.0502618623585,0.048296844032654926,6.1242042514789405,1-0
86.23711,2686.576305686274,-41.88021822467815,63.451032585578666,0.05065247120005061,6.143013107850356,1-0
79.61332,2867.0622295403914,-41.50627922252429,62.15949748309538,0.07622217686183665,5.836060410270064,1-0
84.81863,2493.5399829041667,-42.24393649824194,61.32386326741571,0.048407745065097145,6.159400122757529,1-0
92.54986,3097.307535715998,-45.55342434125033,67.33408918887933,0.04868393350260115,6.263765027446419,1-0
82.86021,2773.5193031778367,-40.098947418697115,63.362360454657754,0.06006278848639646,6.049449296445068,1-0
83.82042,2597.9294340501974,-42.992490098176106,61.82545375088297,0.055813245576992764,6.0425057422288555,1-0
83.62089,2621.7579946377737,-39.6088304902018,62.85102917756736,0.053184299392745896,6.1221416210687405,1-0
86.32039,3015.5987969390217,-43.471199788196074,65.29042741661026,0.06153700462685266,6.039500256684114,1-0
79.20468,3041.6176309067496,-37.0065945267584,63.962274779028924,0.07698959446886679,5.914129707651244,1-0
83.21244,2688.029327370683,-42.75756228074794,62.24194328926036,0.06014999300966573,5.996250957284838,1-0
84.64186,2479.5086257194334,-41.52510707686567,61.38853402508001,0.04827299347321281,6.142565629314479,1-0
80.18985,2590.20116217674,-41.083037828639036,60.95654338776175,0.06465634219403953,5.907617520853377,1-0
86.15201,2787.0283834160946,-45.917791779742664,63.434076762282096,0.06035681680128192,5.954623357367848,1-0
82.58313,3220.7376275640886,-41.74612463871021,65.97782110211335,0.08059703158196835,5.840013991594834,1-0
85.74473,3168.741584063413,-44.35472803480798,65.93621998457421,0.06935954030038381,5.97453331502708,1-0
84.55435,3547.8354465576904,-40.01923717834077,68.34573103312907,0.07896216629065154,5.973607960160437,1-0
84.55852,2735.90697609265,-43.864274144562025,63.32299600842776,0.06193080894778907,5.8949653379728115,1-0
86.35548,3294.7167237165745,-41.873630910019976,66.88740325513126,0.06566588445640996,6.0628248713894735,1-0
67.36307,3217.128607711614,-14.692039549445944,63.33627346839239,0.13677850312017228,5.3476461779298265,1-0
85.37403,2784.6824797334484,-43.6371695902107,63.464258142843505,0.05762885223797116,6.065117625122676,1-0
84.96166,3073.471669733988,-42.79999555357259,65.12033453169464,0.06539812833106003,6.032404751794563,1-0
85.71313,2291.9052956160235,-42.40750752701483,60.45081886212613,0.04430293083087157,6.1020589961662575,1-0
80.86086,2920.2838617370003,-38.795540587001994,63.24829610993203,0.06742141668767254,6.014967455781802,1-0
79.15792,3043.473898118089,-39.219987783938414,63.950807683045426,0.08263948751403778,5.8187477577831155,1-0
79.64878,2890.746861566218,-37.389873200882775,63.72628357451482,0.07225068435445357,5.930639408676752,1-0
89.21278,3080.734707579758,-45.30165833789401,66.23223007413876,0.05653639988148754,6.159090243470487,1-0
89.20994,2398.6790097706,-44.2501009618716,62.36196273460978,0.04288001777526855,6.116917257542637,1-0
77.46862,2803.6050371000847,-36.807720218786145,62.19103396495151,0.0751825835703774,5.886766928318867,1-0
89.29225,3435.3131247037395,-41.986046519998986,69.44924091349698,0.06260880713545046,6.162321726859391,1-0
92.33413,3422.250827542489,-47.11851347983042,69.38135999680713,0.06028181765949434,6.144264766020095,1-0
85.11508,3428.8606113577503,-44.65102174326023,67.28094788376455,0.08240712529210369,5.82667051538152,1-0
85.58263,3230.6562789592535,-42.77112244618928,67.01407357917593,0.07144767723177348,5.954508856374926,1-0
77.67663,3105.5029754665707,-34.86599901672813,64.63796287901202,0.08512711657598969,5.848811411163724,1-0
86.91525,2656.56327661465,-44.54762281571579,63.42051489880259,0.053637479285013855,6.027844975879056,1-0
87.5122,2495.1989437145066,-44.818291626977455,62.16458953355357,0.04831797805326929,6.0407769721609625,1-0
82.06101,3209.2672558039444,-33.31497259173228,67.2105353567753,0.06928493573814304,6.081109477645867,1-0
85.49815,3548.880543935273,-42.94234370513694,68.39480487993933,0.08162417554162125,5.882042420103417,1-0
82.01479,3266.9881049530773,-39.052563313899114,66.41911841733364,0.07921401104192968,5.922160155287597,1-0
81.20784,3241.3610452259286,-36.262184548118086,66.12483780312638,0.07495177310652353,6.028643828688458,1-0
80.81179,2711.0227494173287,-39.35113468968961,62.32012837643006,0.06296935399768087,6.021833491534823,1-0
91.67261,3131.5493888197734,-45.02088239366625,67.73621326384246,0.052230346384306306,6.199800286105989,1-0
80.90359,2978.482965445178,-39.154332827063236,64.62736926423177,0.07472285534428877,5.865781401290533,1-0
87.09786,3716.6106972433563,-42.104742538368924,69.8993957427942,0.07852223750457929,5.968988106108885,1-0
80.64193,2935.2351985290197,-39.33963480041124,64.20970661483584,0.07483668602383971,5.829131577736144,1-0
86.09651,2862.655761555305,-41.82525287329522,64.7745433133152,0.05599297259516322,6.117268788084817,1-0
86.87216,3272.9609138711203,-44.405573254785104,66.7743961268761,0.0678693232063869,6.040928530529027,1-0
90.03632,3100.8033248105266,-43.635815055337005,66.72596219551635,0.05185467852737472,6.252767266625947,1-0
89.6317,3246.215081421057,-42.65000413494497,68.1302742251089,0.05668444892479566,6.209157786794727,1-0
89.35741,2814.105457790592,-42.92579587738818,65.38791900431568,0.048072054055400805,6.225342278718002,1-0
85.25249,2923.881522195856,-40.73511804304585,65.08975671813079,0.05872668214543653,6.103104528823983,1-0
82.02143,3188.452043772545,-41.60055986840181,65.06563265336942,0.07918099480584635,5.86658030545549,1-0
83.20036,2442.1173956231655,-42.59724063014365,60.482791682344974,0.052744558519575484,6.03346116048546,1-0
92.62575,3461.36870767418,-44.34712383962504,69.97038462808084,0.05582982019203294,6.251408021349951,1-0
82.73009,3206.6730600656933,-41.97796065072977,66.00825163410644,0.08057404170879318,5.814025472559166,1-0
91.45334,3332.8505517714266,-47.28834203087397,69.1317108643669,0.06352981495084616,6.018615151784313,1-0
81.99435,3052.132923349288,-41.154515468279946,64.94085384047484,0.07591212038547134,5.865786492743673,1-0
89.76577,3500.4062354392677,-43.917213253810836,69.86194779524934,0.06598594386711397,6.124035493071622,1-0
87.76148,3429.097299878647,-42.699677515476125,68.74337193605142,0.0680164720207804,6.098755595971386,1-0
87.14634,3423.717889122843,-43.13928462188003,68.0875364237443,0.0692667300013092,6.082912249027848,1-0
83.19957,2935.7275962532913,-43.761134190772125,63.71927928773911,0.070331042601053,5.891563686676834,1-0
85.54289,3466.340569979366,-44.17871254690179,67.65997380184338,0.0797698557954324,5.908563910365907,1-0
88.76796,2940.526847835615,-46.901322384253056,65.43352143466966,0.059475214554676706,5.989344963105505,1-0
75.24956,2915.0955597529214,-34.74135255780658,62.05411380579815,0.08503192255318369,5.819659477122631,1-0
78.79161,2944.9979788388614,-36.246402308069946,63.54833355283641,0.07413980037768422,5.9424825153020695,1-0
95.62949,3249.2856017764752,-47.46595903330717,69.8291530427827,0.04989906234752934,6.253300406865747,1-0
91.1772,3737.83558655556,-43.79235017043475,71.55211556294964,0.06848144082955554,6.096543728902408,1-0
91.11419,4032.5103762559497,-42.20203125087963,74.00634160663571,0.07669497619756632,6.088645363955994,1-0
81.5923,2879.145653808626,-42.76021438611328,62.748938760564975,0.07185973018722669,5.867681983974444,1-0
84.44741,2707.3456511210393,-42.18057779054395,63.547930040338215,0.05916739924721778,5.953003898699142,1-0
85.56312,2850.561880187005,-42.937892789525044,64.51076624470643,0.059857208057248354,6.005085592042813,1-0
77.88913,2733.164581377612,-39.055291552672294,61.437941806963785,0.07411372366179857,5.860731314993676,1-0
79.25987,2408.529474583354,-40.78895134050492,59.32223529734519,0.060762654538524696,5.904137641598174,1-0
89.53186,3560.79960586388,-43.84173352678976,69.73707998788372,0.06774806118372761,6.084740495945,1-0
83.35292,3018.232885326972,-42.20839608776697,64.92277167228984,0.07104270769848728,5.90912051186263,1-0
85.07362,3193.1974150145747,-40.350979430248,66.47528774338417,0.06541037722696096,6.099181815238312,1-0
80.63256,2940.2310608670555,-38.44884234382875,64.21486770279796,0.07221231055619837,5.919441846488636,1-0
86.80373,3056.5889596765946,-43.38286040021904,65.56274505444914,0.059854506160818034,6.100595709518887,1-0
82.17896,2957.4936009373814,-40.77559148475012,64.43124920407533,0.07187554613235904,5.86424996248195,1-0
94.45234,3733.256603947372,-45.33412161102389,72.30834360289961,0.0600954632229076,6.196122933104764,1-0
86.92675,3286.4880704396533,-42.59407514062738,67.47037245793838,0.06622107653275938,6.07484089651647,1-0
91.57214,3052.258301745414,-48.30083842540827,66.89046168463838,0.05639984866587017,6.071582953932297,1-0
91.05602,3498.9664997082064,-44.56796687899014,69.79396716939037,0.06159597585030321,6.183858865476729,1-0
91.60864,2990.5579685665093,-47.2711550343702,66.63886489515825,0.052964193034284394,6.137555070406628,1-0
93.31573,3147.6814521763235,-43.99095728433351,67.82662842468484,0.04462898819601748,6.400828239065366,1-0
85.75332,2924.317694072861,-43.165800839619735,64.47830157901306,0.060393761718984744,6.019035367503115,1-0
90.3479,2937.2773754833997,-42.962811055889965,65.21892509555579,0.044412976457616805,6.3385476268396665,1-0
88.24511,3217.096874718527,-43.07862170155512,67.78954898821391,0.06214261536443356,6.102317078850542,1-0
79.95385,3507.7131999615754,-36.70017642505082,67.50478706807436,0.0959311422550063,5.762186253923726,1-0
90.05297,3095.91848209306,-43.032044766945226,67.23243360254294,0.052412026171803246,6.2253973486864425,1-0
88.82846,3048.1939214727417,-45.05669683388638,66.30635298579206,0.05756097099185861,6.1322864011604015,1-0
92.54358,3085.557391983566,-47.567707921721045,67.18408279629149,0.05203476706241719,6.185784266147854,1-0
87.56426,2921.946128925815,-45.094140907052,64.70817400701044,0.05658221579541181,6.1222124226644095,1-0
84.92864,2748.3533349744357,-39.550552567481375,63.60386082586421,0.051016324678485936,6.211110956062406,1-0
79.01993,3028.3167598785576,-35.20425854683832,64.03045672554452,0.07317073901164843,6.01341841879656,1-0
80.73785,2707.2996127191777,-34.862134673704105,62.711461710159995,0.05545188818624951,6.178864359345946,1-0
83.87392,2555.4180055940265,-43.68653502157607,61.28652907975663,0.05573222993621057,6.008362748201212,1-0
80.48194,2827.120510159096,-39.66407189945325,63.251770511054545,0.07056979628793632,5.8973949818169515,1-0
79.14904,2802.102281405844,-35.40192336450757,63.114210032095535,0.06628633680187658,6.031367373505905,1-0
83.19673,2854.4279439880033,-41.32227136471434,63.482084875945375,0.06176311620981124,6.084717754290713,1-0
84.26929,2900.268621574607,-41.140207668385735,64.43896782855107,0.06064072208320821,6.087983905004455,1-0
80.90474,2991.052269896165,-38.63120718936338,64.62152296302492,0.07337073202418297,5.923022066212906,1-0
83.67393,2844.914186002454,-38.32195112707695,63.9838441902232,0.055671464814584425,6.181443146246651,1-0
85.76964,3105.453140072634,-37.63419211143413,66.3663221814733,0.055478009659415885,6.26522244563847,1-0
85.16929,2731.790039410929,-41.29662721403414,63.7437733675298,0.05419198512399311,6.123228281906489,1-0
86.58267,2599.6822900041375,-43.821140072867856,62.663406106891216,0.05032975466918158,6.112301586234085,1-0
85.91785,3355.924093204089,-40.67825513156752,67.5114937139415,0.06721938164042297,6.105656070832669,1-0
83.51981,3230.2603100647684,-36.61147423073929,67.11587051022482,0.06860660931455058,6.043515752152087,1-0
84.90368,3139.9959914393057,-38.89931812676698,65.87136799380963,0.059884093970830915,6.2145098402033,1-0
80.72402,2785.180457402787,-33.60269149091395,63.772173440962504,0.05897013673837695,6.096539621896917,1-0
84.2833,2845.1228042962744,-40.09788626763175,64.3818504367344,0.05768043247335559,6.1270909306281816,1-0
83.55044,2682.135981163629,-38.438781332261186,62.995836887966455,0.05135952799322751,6.2251312647104395,1-0
85.81282,2796.905549938952,-39.751334007370794,64.39519846116046,0.050764443376659064,6.248242847637911,1-0
75.20103,2616.132711982988,-34.96525964871982,60.046233842231715,0.07118403492444947,5.9361380122371745,1-0
81.34834,2883.4511344068856,-31.59223487233499,65.31109197121248,0.05889883396208408,6.148123476651749,1-0
86.29635,2915.388596053565,-39.99026613671953,65.59385805638365,0.05405547071317652,6.188604408603395,1-0
87.46808,2707.629538646557,-45.302151386501116,63.8890279060308,0.054766312133146866,6.0040930992354395,1-0
85.09163,2794.0595095050835,-44.756837435939616,63.194351017213734,0.06115443285725772,5.975305828867674,1-0
82.38219,3281.835486842607,-40.65105071928739,66.0554995303928,0.08027476732082597,5.860447166443375,1-0
80.89806,2505.0848913027753,-40.55199719814548,60.472995570541734,0.057692276323413616,6.00131863860595,1-0
79.98809,2876.1233707359206,-34.89861914862251,63.91508539567638,0.06573121191842603,6.03764596893436,1-0
90.13235,2779.964038030562,-44.0414519413023,65.19454562985361,0.04705781708200348,6.2095270443935044,1-0
82.3381,2680.0794742835883,-34.8096753584938,63.13830996907047,0.05130854758244406,6.19503497502209,1-0
81.18636,2487.3964920990043,-35.98499354368327,61.30272946602872,0.04979223009417803,6.186477602104522,1-0
84.79162,2323.1468737586006,-41.779400594327676,60.118729086444965,0.04363125745378334,6.196050009158775,1-0
80.67034,2877.7188494322095,-40.35407783947973,62.93655023659701,0.06966712311929985,5.977315582419213,1-0
83.45098,2772.0513029697177,-42.20713489991069,62.659384293233636,0.05924863446176223,6.0825849942580446,1-0
84.00824,3425.823182935597,-36.7208142358519,68.11015406548104,0.07246831020353947,6.067387217335654,1-0
90.01644,2933.714984892759,-44.405006683854815,66.3095078583995,0.0517979541254673,6.171699636009891,1-0
87.71425,3200.7013239338025,-45.20376931223426,66.90295479129716,0.06596320625036348,6.022817548220899,1-0
81.13824,2946.7285737670295,-35.66718634385698,64.57002435981349,0.06479647238570933,6.080168432095603,1-0
83.61289,2770.475626610719,-36.598659044630594,64.19581122844536,0.05348341102925763,6.145099368442391,1-0
83.12731,2825.4197462531333,-42.616659616795545,63.69958092080644,0.06708475501238215,5.890518032047795,1-0
85.00321,2763.2620400426863,-40.59408840849594,63.82188614692868,0.05358674532633068,6.174841805883042,1-0
74.55417,2639.68232412689,-31.00390127456943,61.477912516723144,0.07321171445888404,5.901927051799058,1-0
81.43465,2486.1905091225035,-38.37055573481101,61.09682114278104,0.05295125634613475,6.088024167093716,1-0
85.00867,2464.096237075476,-43.5072275391417,61.370021411657575,0.05106722655609982,6.051290216290727,1-0
86.73452,2640.959452659576,-38.180854292719545,63.11757974704174,0.04159911642966135,6.343451041182054,1-0
81.08806,3088.222957168688,-34.438976139621246,65.64324732272007,0.06797596901977272,6.1021055501152786,1-0
86.60365,3551.356399681665,-41.35593426471429,68.73527481684319,0.072623359595252,6.05123105767955,1-0
88.97929,3013.8668211550043,-46.01072238723544,66.1995133526576,0.059474431281525235,6.015579983276014,1-0
85.1697,3150.088413202878,-39.58128030487369,66.32458493659205,0.06193424937631061,6.168702077732658,1-0
81.70546,3025.3030618039998,-39.811057835355534,64.49704488639946,0.0714798463974719,5.97698981180721,1-0
80.23307,2607.427370217706,-37.212310412711,62.16119575788863,0.06014944547045041,5.9932742619644745,1-0
81.5507,3043.8502448685126,-40.615975503057186,64.70401192562052,0.07553829556419796,5.894497597294402,1-0
86.43223,2849.46279616057,-42.5948028813704,64.88223900026505,0.056273475102692386,6.115204972128877,1-0
81.45127,2981.43276640906,-38.20024440584723,64.28719104552833,0.06757592766661562,6.05222290128987,1-0
91.01556,3248.6343125694216,-44.035717630633684,68.21718732504068,0.05484645114264986,6.209606226712213,1-0
87.04459,3113.868098837819,-44.246782699253046,66.45157167308459,0.0647994832070962,6.01130904756079,1-0
81.96041,2905.2390934140335,-38.61058913218649,64.08477195024153,0.06419723727833726,6.077207942541542,1-0
87.94944,2590.9422622031193,-45.69119149794505,62.92338430219065,0.05077549036594535,6.047623862691245,1-0
88.73524,2929.6107058113344,-43.50611400172209,65.64405572017452,0.05224571914094762,6.196158520406867,1-0
87.59032,3618.053945699711,-42.35705576863255,69.29503124045054,0.07203422903307455,6.0810659054807195,1-0
81.33708,3169.3841105588713,-37.33937794971013,65.64792347671033,0.07386473707384612,6.00895639165005,1-0
87.96792,2751.590682627787,-44.21888565998038,64.2167525643673,0.05158617483449398,6.131952377096221,1-0
85.46534,3139.39046939063,-39.14258596740674,66.57315157898233,0.06031642034204604,6.1949438079864345,1-0
86.35339,3067.8971279067973,-40.877718279455706,66.29287743797347,0.05926186669175286,6.14880295528759,1-0
82.07583,3105.609522013078,-35.679808598126655,65.97512068541485,0.06727725727191132,6.0705139990615535,1-0
84.74273,2800.96064803215,-39.91985075089668,64.34188793905105,0.05517906514022274,6.152701680486023,1-0
84.09187,3372.6413396178555,-41.3569835006432,66.97225141838324,0.07680402330019268,5.9593640556795915,1-0
78.88175,2448.574357079131,-39.00358079299545,59.92825156796613,0.06086624290479302,5.937926508865549,1-0
80.0214,2572.2346077214656,-41.00453271083409,60.937928984017674,0.0653965706053152,5.867776553524857,1-0
86.41314,3335.059241418489,-40.12349221478201,67.9059061456872,0.06490722610139932,6.141704893663273,1-0
89.27678,2924.8746732439745,-46.66006082474559,65.52068618635553,0.056978998504748676,6.041109220074479,1-0
84.39896,3034.6638945080736,-40.61716266254812,65.4599495671951,0.06349866924694045,6.102388434428773,1-0
88.10662,3564.3980314051396,-43.68585923898336,69.43093340559395,0.07386900513614299,5.9668343772866015,1-0
79.30042,2819.4834969230187,-41.69776521316644,61.7950476571141,0.07673337887975476,5.793342485588619,1-0
80.67583,2931.5717363316776,-33.48710711837364,64.62246623418991,0.06302073071569367,6.122550302686608,1-0
85.05474,2714.414261680708,-41.45413308081808,63.552150266184356,0.054546641164083684,6.103831384646535,1-0
78.17005,3067.4243116130806,-37.81661404604441,63.96758291939462,0.08593360536610518,5.782784938088325,1-0
82.20335,3297.9857391416144,-40.74414686444131,66.17348450083495,0.08115794129324273,5.906450297699844,1-0
81.25227,3105.541443055075,-39.85385195946708,64.89852284989132,0.07682998511542569,5.912714344715693,1-0
82.04599,2436.525361841769,-40.423323853400795,60.574948532314906,0.05236854028078596,6.0906426294539715,1-0
70.64146,2629.570197681467,-30.096380182951897,60.01015446628331,0.08878828370024355,5.72117492647021,1-0
87.14887,2671.4669021040786,-42.44585842822087,63.72412270952319,0.048988193864558306,6.171922180515376,1-0
79.71551,3282.3973935187555,-36.41789124218733,66.15580718937335,0.08569055825101776,5.875529444835291,1-0
83.0007,2843.0117283138707,-39.125168941033635,63.56645789651494,0.0580418583558743,6.152211799917239,1-0
79.57787,2602.2679949289254,-37.33525705895876,61.45114125811386,0.060300213270376296,6.041246894856842,1-0
85.63894,3248.3222844776083,-41.5161558177109,66.98401105519936,0.06771214758103282,6.05140052221174,1-0
84.48022,2569.970097398353,-44.54057139498589,62.07970160125917,0.05931765758982592,5.852257834816862,1-0
82.3134,2636.2705591755184,-43.02615531185402,62.125693241614464,0.0654053394255233,5.805816456610616,1-0
79.47863,3064.235471124707,-34.8174290205059,64.60551183468422,0.07324782329030466,6.0141963181389135,1-0
86.25885,2499.599822011093,-42.2713669649634,62.39488625383432,0.04759333311219656,6.134691934934348,1-0
80.3723,2588.9911780940747,-40.62652290859109,60.89565513671721,0.06200966420181413,5.990171174218233,1-0
82.96308,2859.0464985792128,-37.554519325176685,64.33534806923754,0.05761624502321776,6.176276525868039,1-0
82.54639,2991.7824436646356,-38.3114158604246,65.26795282887596,0.06607199055802992,6.037140495578269,1-0
83.22467,2668.3395257410357,-39.54894221859989,62.80315976050584,0.05452950682789325,6.133414308684678,1-0
83.34608,3106.143537664748,-39.159710918728926,65.84603590250242,0.06721322185433053,6.085196256737272,1-0
83.58639,3011.354670613569,-37.982922981422846,65.0865765498226,0.060143857322360654,6.185119006837085,1-0
84.76928,2542.0848003561255,-39.50369949219641,62.49141664695749,0.047107149411720464,6.213538092265547,1-0
80.10498,2851.3869764648257,-38.37338174221293,63.12301845268239,0.06867807861103987,5.978647880104735,1-0
79.34775,2572.570003547024,-38.1264124175379,61.607731513024156,0.06327019538326747,5.951981320699678,1-0
87.8557,2649.010324485511,-42.39797852231666,64.17726069503917,0.04818058023771711,6.158645897385201,1-0
94.20156,2834.7390167104604,-45.061314329864935,66.4931017085344,0.041077781582902415,6.2912065130999535,1-0
84.02381,2880.3692407785315,-40.34558077505143,64.40341833691427,0.05969412339148921,6.109050638570971,1-0
83.25698,2635.295651562841,-44.02032541412555,61.64061566270908,0.06111928745471197,5.908318707854215,1-0
87.45667,2853.0760665877747,-46.38863570824259,64.45276571738763,0.060006023651856207,5.953873561047571,1-0
86.17874,3163.3259127191677,-44.93753487219652,65.82541345872627,0.06868159962754568,5.9595815155748655,1-0
75.23354,2899.520343260943,-32.86649559655613,63.224723414892644,0.08545230137140021,5.787382294753565,1-0
82.06757,2910.1027599187673,-43.30471956922497,63.31993099518941,0.07310443992198529,5.840759201496608,1-0
85.28691,2511.321917139946,-43.9783906179422,61.88976268955122,0.05348003712103021,5.979977508121558,1-0
76.65366,2832.351592072851,-38.24140523887738,61.66695457548786,0.08237852601658974,5.771323363972977,1-0
79.2219,2741.52111870112,-40.28219276271282,61.78817448649503,0.07262548173233324,5.8344936710827335,1-0
82.99341,2855.5930193462946,-41.61367884499185,63.511316514940106,0.0641049544085266,6.012002322546858,1-0
81.70006,3108.57421804976,-38.707889929023224,65.41543782983895,0.07412783949677859,5.923451765114402,1-0
86.24526,3539.4134457775476,-42.018929784308156,68.69157929826235,0.07631837328915252,5.961097304362516,1-0
87.66699,2904.29769395968,-45.26128304912415,65.35111780017985,0.05991509286052853,5.97557688664288,1-0
82.12998,3151.9310317791173,-40.42382140908118,65.59628711467788,0.07656594435974591,5.9246723640715215,1-0
86.80232,2513.591263877305,-43.68048712465665,62.28458090177424,0.04799981673146675,6.128845418718983,1-0
83.53152,3164.148129746649,-36.159283915559634,66.93863217837477,0.06516574246127164,6.132190350701176,1-0
90.4261,2560.398127181461,-46.004826379851814,63.929223973860985,0.04660523298663896,6.0706157307777735,1-0
78.5615,2806.3064915970212,-36.202090925167354,62.839831587360464,0.07003411062873979,5.9622675115475054,1-0
77.59992,2456.8765690503583,-39.65296209110615,59.42298116725739,0.06686797522802322,5.834923855426818,1-0
85.48866,2511.807445904493,-41.08415956950166,62.59939289981272,0.04847210164493777,6.114582298700799,1-0
93.58439,2718.2677976464943,-44.50269090242315,65.5504230198517,0.0385570668638351,6.369996787300034,1-0
83.1886,2499.371569872217,-39.88922448327201,62.01568952507924,0.05205653712853842,6.075831323766979,1-0
80.86368,3018.3111918423756,-35.524487093812496,65.31313876176748,0.0688684522655031,6.049136003075873,1-0
85.57109,3438.526193626595,-43.80963006612712,67.85330814148634,0.07981260888887262,5.880114044331741,1-0
85.60036,3787.776807607149,-44.043686341189535,69.83902370547686,0.09362253605449229,5.754141625168721,1-0
82.8358,2881.3554174721335,-39.797737674143555,64.25204409913137,0.0636358821845446,6.033166573047998,1-0
80.56673,2832.7317048906766,-34.487610200794556,64.15223222111369,0.061678428304431494,6.113454745534168,1-0
93.43642,3606.5036036622187,-46.29327772446354,71.28209501090573,0.06183998617065255,6.146218820637603,1-0
93.19692,3603.6126521966617,-45.167937846993375,71.2351132826939,0.05979424746584266,6.225976632121258,1-0
